date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:55:06	147766/147766	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202018%2010:28:30%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-1.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-1.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/chef.html)
18:55:07	4953/4953	---M--	200	added ('OK')	text/css	date:Sun,%2017%20Feb%202013%2008:59:50%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/css/datepicker.css	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/css/datepicker.css	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/reservation.html)
18:55:10	13776/13776	---M--	200	added ('OK')	application/javascript	date:Tue,%2012%20Mar%202013%2012:37:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/js/bootstrap-datepicker.js	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/js/bootstrap-datepicker.js	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/reservation.html)
18:55:10	172/172	---M--	200	added ('OK')	application/javascript	date:Sat,%2013%20Jan%202018%2005:14:48%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/js/custom-date-picker.js	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/js/custom-date-picker.js	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/reservation.html)
18:55:17	157897/157897	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202018%2010:27:38%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-2.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-2.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/chef.html)
18:55:18	121726/121726	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202018%2010:31:46%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-4.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-4.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/chef.html)
18:55:18	48808/48808	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:40:18%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-1.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-1.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:21	162690/162690	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Jan%202018%2010:30:30%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-3.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/chef-3.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/chef.html)
18:55:23	37639/37639	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:39:54%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-2.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-2.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:23	32504/32504	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:30:06%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-3.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-3.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:24	35903/35903	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:27:54%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-4.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-4.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:26	33944/33944	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:42:30%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-5.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-5.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:29	44995/44995	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:42:04%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-6.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-6.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:34	56440/56440	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:41:02%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-8.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-8.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:34	73378/73378	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jan%202018%2009:41:38%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-7.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/gallery-filter-7.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/gallery-1-column.html)
18:55:39	64603/64603	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202017%2010:38:42%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/blog-list-1.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/blog-list-1.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/blog.html)
18:55:40	378/378	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Jun%202018%2013:25:39%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/forgot-password.html	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/forgot-password.dd.delayed	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/login.html)
18:55:41	374/374	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2021%20Jun%202018%2013:25:40%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/img/controls.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/img/controls.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/css/lightslider.css)
18:55:44	65313/65313	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202017%2010:35:02%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/blog-list-2.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/blog-list-2.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/blog.html)
18:55:47	154790/154790	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Jan%202018%2010:26:44%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/chefs.png	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/chefs.png	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/about.html)
18:55:48	98395/98395	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202017%2010:41:36%20GMT	http://kiswa.net/themes/star-restaurant/orange-restaurant/images/blog-list-3.jpg	E:/xampp1/htdocs/test/test/test/kiswa.net/themes/star-restaurant/orange-restaurant/images/blog-list-3.jpg	(from http://kiswa.net/themes/star-restaurant/orange-restaurant/blog.html)
